종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
인트로메딕,150840,제 10 기 [2013년 3분기말],K-IFRS,KRW (원),10336783756.0,3844369063.0,14181152819.0,876553701.0,2385118853.0,3261672554.0,3115589000.0,11298272138.0,-3475092818.0,-19288055.0,10919480265.0,5191862656.0,45708697.0,149786704.0
이지웰페어,090850,제 11 기 [2013년 3분기],K-IFRS,-,27014378589.0,15294845131.0,42309223720.0,22996131751.0,316940909.0,23313072660.0,4431500000.0,3322918335.0,11235094799.0,6637926.0,18996151060.0,23757889261.0,4116341409.0,3261769401.0
솔루에타,154040,제 11 기 [2013년 3분기],K-IFRS,KRW (원),42650904679.0,19182829141.0,61833733820.0,20652973027.0,6022568850.0,26675541877.0,2049962500.0,7043956309.0,26064273134.0,0.0,35158191943.0,73190876694.0,19418235105.0,14736005005.0
라이온켐텍,171120,제32기 [2013년 반기],K-IFRS,KRW (원),29083873604.0,32628566452.0,61712440056.0,17933989814.0,1859579013.0,19793568827.0,4070000000.0,0.0,37850777547.0,-1906318.0,41918871229.0,50967035938.0,7887751830.0,6417695871.0
신송홀딩스,006880,제 44 기 [2013년 반기],[K-IFRS],KRW (천원),50365984.0,147097936.0,197463920.0,33120208.0,34992370.0,68112578.0,4709035.0,21172274.0,68654670.0,34815362.0,129351341.0,114875324.0,5107300.0,5039198.0
디엠티,134580,제 7 기 [2013년 반기],K-IFRS,-,45500970121.0,2148432614.0,47649402735.0,9379131719.0,2643557662.0,12022689381.0,3213716500.0,5657791336.0,26755205518.0,0.0,35626713354.0,42631320538.0,3593143735.0,3493111919.0
현대공업,170030,제 36 기 [2013년 반기],K-IFRS,KRW (원),52641332909.0,19062149354.0,71703482263.0,35683553877.0,1237814262.0,36921368139.0,3653235000.0,0.0,30050980091.0,1077899033.0,34782114124.0,79906937253.0,8889647538.0,6966650933.0
알티캐스트,085810,제 15 기 [2013년 3분기],K-IFRS,KRW (원),80976874566.0,20394780465.0,101371655031.0,41433543700.0,7111994821.0,48545538521.0,8067498500.0,11895335661.0,32903455356.0,-40173007.0,52826116510.0,51311130652.0,13446137072.0,14538339511.0
엔브이에이치코리아,067570,제 30 기 [2013년 반기],K - IFRS,-,187437974848.0,121774365155.0,309212340003.0,187798516163.0,19711514030.0,207510030193.0,10000000000.0,1145843779.0,82619891876.0,7936574155.0,101702309810.0,243350828963.0,15041614009.0,12864874846.0
기가레인,049080,제 14 기 [2013년 반기],K-IFRS,KRW (원),36336565617.0,63866900932.0,100203466549.0,43411993218.0,20915883724.0,64327876942.0,5941642500.0,14151485830.0,15779896864.0,2564413.0,35875589607.0,49653777337.0,7060357279.0,6154893641.0
파수닷컴,150900,제 14 기 [2013년 반기],K-IFRS,KRW (원),8534435054.0,10087509196.0,18621944250.0,2702607271.0,4224006721.0,6926613992.0,3164847500.0,4985546565.0,3015021438.0,529914755.0,11695330258.0,7165242197.0,-2365924328.0,-1563276099.0
테스나,131970,제 12 기 [2013년 반기],K-IFRS,KRW (백만원),14383.0,85118.0,99501.0,28180.0,26966.0,55146.0,3063.0,4555.0,36886.0,-329.0,44175.0,32596.0,8302.0,4937.0
현대로템,064350,제 15 기 [2013년 반기],K-IFRS,KRW (백만원),2427555.0,1432668.0,3860223.0,2104002.0,603649.0,2707651.0,319700.0,37197.0,795612.0,63.0,1152572.0,1414208.0,78401.0,51945.0
내츄럴엔도텍,168330,제 13 기 [2013년],K-IFRS,-,27249291284.0,8210886401.0,35460177685.0,15135111595.0,239598630.0,15374710225.0,2357110000.0,2352773776.0,15329509980.0,46073704.0,20085467460.0,36683785684.0,12261408713.0,9812916784.0
해성옵틱스,827446,제 12 기 [2013년 반기],K-IFRS,KRW (천원),79240386.0,44937264.0,124177650.0,64240250.0,20091161.0,84331411.0,6549975.0,9998747.0,21155999.0,2141518.0,39846239.0,89994489.0,14094549.0,11483606.0
에이씨티,138360,제 10 기 [2013년 반기],K-IFRS,KRW (백만원),21481.0,10143.0,31624.0,4905.0,343.0,5248.0,2475.0,1412.0,22099.0,391.0,26377.0,9155.0,2634.0,2549.0
미동전자통신,161570,제5기 [2013년 반기],K-IFRS,KRW (원),21542830377.0,1431003655.0,22973834032.0,4171240106.0,432443367.0,4603683473.0,1150000000.0,4477928000.0,12832709324.0,-90486765.0,18370150559.0,24580757240.0,3260504191.0,3293365488.0
램테크놀러지,171010,제 13 기 [2013년 반기],K-IFRS,KRW (백만원),15076.0,35780.0,50856.0,24562.0,6618.0,31180.0,3372.0,5791.0,10513.0,0.0,19676.0,23726.0,2689.0,1278.0
라이온켐텍,171120,제32기 [2013년 반기],K-IFRS,KRW (원),29083873604.0,32628566452.0,61712440056.0,17933989814.0,1859579013.0,19793568827.0,4070000000.0,0.0,37850777547.0,-1906318.0,41918871229.0,50967035938.0,7887751830.0,6417695871.0
지엔씨에너지,119850,제 21 기 [2013년 반기],K-IFRS,-,37446819696.0,24194050994.0,61640870690.0,30471491519.0,6903429714.0,37374921233.0,1573333500.0,150167000.0,21316777660.0,1225671297.0,24265949457.0,35756944941.0,3000647923.0,1757214239.0
엘티씨,170920,제 7 기 [2013년 반기],K-IFRS,-,27953072313.0,22230680304.0,50183752617.0,8886917901.0,1453936022.0,10340853923.0,2623086000.0,8010280633.0,27088977315.0,2120554746.0,39842898694.0,48120704809.0,10585151576.0,9805499510.0
파수닷컴,150900,제 14 기 [2013년 반기],K-IFRS,KRW (원),8534435054.0,10087509196.0,18621944250.0,2702607271.0,4224006721.0,6926613992.0,3164847500.0,4985546565.0,3015021438.0,529914755.0,11695330258.0,7165242197.0,-2365924328.0,-1563276099.0
아미코젠,092040,제14기[2013년 반기],K-IFRS,KRW (백만원),15706.0,13196.0,28902.0,3327.0,3424.0,6751.0,1747.0,6956.0,13189.0,259.0,22151.0,12059.0,5003.0,4537.0
나스미디어,089600,제 14 기 [2013년 1분기],K-IFRS,KRW (천원),92583147.0,6730449.0,99313596.0,54368942.0,1110182.0,55479124.0,3819074.0,14030720.0,25984680.0,0.0,43834474.0,5893212.0,1670514.0,1502790.0
케이지이티에스,151860,제15기 [2013년 1분기],K-IFRS,KRW (원),30493979787.0,131142775516.0,161636755303.0,52059138356.0,28581034607.0,80640172963.0,18023760000.0,32693422578.0,30281601012.0,-2201250.0,80996582340.0,26011569265.0,4413786831.0,3011165242.0
금호N.T,130500,제13기 [2013년도 1분기],K-IFRS,KRW (원),20393299595.0,19032023529.0,39425323124.0,17997384460.0,1591856079.0,19589240539.0,2300000000.0,0.0,17536082585.0,0.0,19836082585.0,11772810124.0,1080318133.0,976715648.0
파이오링크,824647,제14기 [2013년 1분기],K-IFRS,KRW (원),15347505025.0,6092296240.0,21439801265.0,2574694119.0,3112740327.0,5687434446.0,1971165000.0,523659167.0,13200497125.0,57045527.0,15752366819.0,3976548600.0,328497782.0,369066289.0
엑세스바이오,950517,제11기 [2012년],K-IFRS,KRW (천원),17017263.0,12074106.0,29091369.0,5525747.0,1858458.0,7384205.0,0.0,0.0,0.0,21707164.0,21707164.0,35166183.0,8088673.0,7070747.0
삼목강업,809496,제43기 [2012년],K-IFRS,KRW (원),19716.0,55717.0,75433.0,21567.0,9049.0,30616.0,7905.0,984.0,35682.0,247.0,44818.0,64681.0,4846.0,5393.0
레고켐바이오사이언스,141080,제 7 기 [2012년],K-IFRS,KRW (천원),6495742.0,428046.0,6923788.0,1826887.0,1742801.0,3569688.0,2761857.0,14027380.0,-13448926.0,13789.0,3354100.0,744280.0,-3251665.0,-2674458.0
DSR,155660,제 49 기 [2012년],K-IFRS,KRW (백만원),69037.0,51718.0,120755.0,40549.0,2434.0,42983.0,6000.0,0.0,70945.0,827.0,77772.0,157152.0,9753.0,7879.0
세호로보트,158310,제17기 [2012년],K-IFRS,KRW (백만원),19694.0,6017.0,25711.0,9842.0,1015.0,10857.0,1561.0,249.0,13044.0,0.0,14854.0,24720.0,7217.0,5842.0
코렌텍,104540,제13기 [3분기말],K-IFRS,KRW (원),19551317664.0,16947895218.0,36499212882.0,6640857313.0,9893979579.0,16534836892.0,3413259000.0,35989706977.0,-19438589987.0,0.0,19964375990.0,15888456085.0,1276774128.0,225827428.0
윈팩,097800,제11기 [2012년 3분기],K-IFRS,KRW (천원),11318737.0,80767119.0,92085856.0,48993951.0,0.0,48993951.0,5836297.0,16708953.0,20298945.0,247710.0,43091905.0,50543505.0,7184586.0,5519148.0
포티스,141020,제 7 기 [2012년 3분기],K-IFRS [삼정],KRW (백만원),15123.0,12391.0,27514.0,12492.0,1824.0,14316.0,1867.0,73.0,11266.0,-8.0,13198.0,33619.0,2352.0,2202.0
아이센스,099190,제13기 [2012년 3분기],K-IFRS,KRW (원),35896.0,57522.0,93418.0,14129.0,13983.0,28112.0,4035.0,29392.0,31264.0,615.0,65306.0,44936.0,6122.0,5514.0
우리이앤엘,950484,제5기 [2012년 3분기],K-IFRS,KRW (백만원),276585.0,62548.0,339133.0,221567.0,48888.0,270455.0,11500.0,0.0,41936.0,15242.0,68678.0,389755.0,22293.0,14497.0
아이원스,114810,제8기 [2012년 3분기],K-IFRS,KRW (원),16144407499.0,49642539149.0,65786946648.0,31458754538.0,9984088151.0,41442842689.0,3151760000.0,4652977000.0,16539366959.0,0.0,24344103959.0,37906668544.0,6086326647.0,4468090027.0
지디,155960,제8기[2012년 3분기],K-IFRS,KRW (원),27223585611.0,50638933981.0,77862519592.0,15589999082.0,9896426220.0,25486425302.0,4767030500.0,0.0,35991441631.0,11617622159.0,52376094290.0,60290670918.0,23404964819.0,20267631607.0
제로투세븐,820577,제13기 [2012년 3분기],,KRW (백만원),70514.0,12150.0,82664.0,58701.0,1165.0,59866.0,4270.0,243.0,18285.0,0.0,22798.0,163791.0,5810.0,4495.0
씨에스엘쏠라,950454,제 7 기 [2012년 3분기],K-IFRS,KRW (백만원),11715.0,19285.0,31000.0,3943.0,6379.0,10322.0,3437.0,5747.0,10210.0,1282.0,20676.0,17473.0,5503.0,4631.0
지엠비코리아,013870,제 34기[2012년 반기],K-IFRS,KRW (백만원),156311.0,167897.0,324208.0,141913.0,35016.0,176929.0,8300.0,0.0,138979.0,0.0,147279.0,217698.0,14016.0,8985.0
디젠스,113810,제 7기[2012년 반기],K-IFRS,KRW (백만원),39531.0,41086.0,80617.0,40978.0,13455.0,54433.0,6625.0,1631.0,15266.0,2663.0,26185.0,54088.0,4115.0,2818.0
우리로광통신,046970,제 15기[2012년 상반기],K-IFRS,KRW (백만원),14438.0,20924.0,35362.0,6079.0,7567.0,13646.0,2328.0,0.0,17785.0,1603.0,21716.0,14024.0,5322.0,4691.0
아바텍,149950,제13기[2012년 반기],K-IFRS,KRW (백만원),16785.0,51865.0,68650.0,10258.0,2089.0,12347.0,6525.0,15665.0,33549.0,565.0,56304.0,32366.0,7051.0,6008.0
씨제이헬로비전,037560,제 18기[2012년 반기],K-IFRS,KRW (백만원),255538.0,1068288.0,1323826.0,566675.0,264670.0,831345.0,173157.0,-83802.0,400844.0,2282.0,492481.0,394810.0,73741.0,49058.0
와이엠씨,155650,제 5기[2012년 반기],K-IFRS,KRW (백만원),18104.0,14781.0,32885.0,5372.0,7795.0,13167.0,3893.0,3533.0,12291.0,0.0,19717.0,20479.0,3654.0,2979.0
맥스로텍,141070,제 18기[2012년 반기],K-IFRS,KRW (백만원),26688.0,38163.0,64851.0,27696.0,17169.0,44865.0,2357.0,6585.0,11044.0,0.0,19986.0,22457.0,3153.0,2126.0
지엠비코리아,013870,제 34기[2012년 반기],K-IFRS,KRW (백만원),156311.0,167897.0,324208.0,141913.0,35016.0,176929.0,8300.0,0.0,138979.0,0.0,147279.0,217698.0,14016.0,8985.0
모다정보통신,149940,제21기[2012년 반기],K-IFRS,KRW (백만원),16821.0,6750.0,23571.0,3534.0,1656.0,5190.0,2104.0,0.0,12472.0,3805.0,18381.0,27487.0,3940.0,3120.0
코이즈,121850,제 7기[2012년 반기],K-IFRS,KRW (백만원),17068.0,20945.0,38013.0,9423.0,5738.0,15161.0,2488.0,1337.0,18540.0,487.0,22852.0,17890.0,5597.0,5053.0
네이블커뮤니케이션즈,153460,제10기[2012년 1분기],K-IFRS,KRW (백만원),8826.0,9290.0,18116.0,4331.0,1386.0,5717.0,1863.0,3467.0,5951.0,1118.0,12399.0,3128.0,-489.0,205.0
우양에이치씨,101970,제17기[2012년 1분기],K-IFRS,KRW (백만원),206173.0,83497.0,289670.0,200805.0,35580.0,236385.0,4780.0,6990.0,39608.0,1907.0,53285.0,52250.0,4642.0,2791.0
에이제이렌터카,068400,제25기[2012년 1분기],K-IFRS,KRW (백만원),70074.0,573463.0,643537.0,277061.0,250187.0,527248.0,8298.0,55858.0,82458.0,-30324.0,116290.0,94145.0,14002.0,5552.0
나노스,151910,제9기[2012년 1분기],K-IFRS,KRW (백만원),36430.0,27603.0,64033.0,38941.0,8487.0,47428.0,2908.0,5519.0,575.0,7603.0,16605.0,23432.0,1908.0,1419.0
사조씨푸드,014710,제33기 [2012년 1분기],K-IFRS,KRW (백만원),96393.0,178505.0,274898.0,98907.0,68397.0,167304.0,13000.0,11841.0,86540.0,-3786.0,107595.0,74389.0,9462.0,5981.0
피엔티,137400,제10기 [2012년 1분기],K-IFRS,KRW (백만원),45308.0,12856.0,58164.0,30204.0,1538.0,31742.0,1201.0,3690.0,21311.0,220.0,26422.0,10731.0,1586.0,1173.0
디지탈옵틱,106520,제13 기 [2012년 1분기],K-IFRS,KRW (백만원),29130.0,30286.0,59416.0,29458.0,7122.0,36580.0,2009.0,5376.0,15358.0,94.0,22837.0,14616.0,2348.0,2186.0
SBI모기지,950468,제12기 3분기,(2011년 12월말),KRW (백만원),1136388.0,31226.0,1167614.0,987541.0,12367.0,999908.0,82450.0,0.0,67821.0,17435.0,167706.0,91832.0,0.0,16146.0
비아트론,141000,제11기[2011년],K-IFRS,KRW (백만원),24739.0,6668.0,31407.0,6694.0,895.0,7589.0,4391.0,4941.0,13885.0,600.0,23817.0,47132.0,10477.0,10220.0
빛샘전자,072950,2011-12-31,제14기(K-IFRS),KRW (원),21670276540.0,12932879416.0,34603155956.0,4991616599.0,924156865.0,5915773464.0,2110000000.0,3663045209.0,22914337283.0,0.0,28687382492.0,32251603591.0,4559049661.0,3909419299.0
코오롱패션머티리얼,144620,2011.12.31,제 4기(K-IFRS),KRW (억원),1403.0,1379.0,2782.0,1238.0,20.0,1258.0,300.0,623.0,635.0,-34.0,1524.0,6412.0,243.0,185.0
사람인에이치알,143240,제7기 [2011년 3Q누적],K-IFRS,KRW (백만원),13446.0,7551.0,20997.0,7545.0,2492.0,10037.0,3185.0,3007.0,4641.0,127.0,10960.0,29984.0,4693.0,3529.0
휴비스,079980,제12기 [2011년 3분기],K-IFRS,KRW (억원),4601.0,3692.0,8293.0,5682.0,255.0,5937.0,1437.0,0.0,891.0,27.0,2355.0,12704.0,594.0,607.0
동아팜텍,140410,제10기 [2011년 3분기],K-IFRS,KRW (백만원),16497.0,15652.0,32149.0,2712.0,1287.0,3999.0,3025.0,5444.0,19587.0,94.0,28150.0,4569.0,3308.0,3268.0
남화토건,091590,제53기 [2011년 3분기],K-IFRS,-,448.0,592.0,1040.0,138.0,34.0,172.0,44.0,0.0,817.0,7.0,868.0,600.0,72.0,59.0
뉴로스,126870,제12기 [2011년 3분기],K-IFRS,KRW (백만원),32530.0,14099.0,46629.0,22476.0,3743.0,26219.0,1846.0,9659.0,8439.0,466.0,20410.0,23629.0,3979.0,3113.0
서암기계공업,100660,제34기 [2011년 3분기] K-IFRS,,KRW (억원),313.11,183.98,497.09,121.99,22.86,144.85,47.25,4.47,298.3,2.22,352.24,353.88,66.11,56.05
시큐브,131090,제12기 [2011년 3분기] K-IFRS,,KRW (억원),103.86,47.61,151.47,37.54,8.69,46.23,26.45,21.6,58.45,1.27,107.77,76.64,-5.73,-1.15
디엔에이링크,127120,제12기 [2011년 반기] K-IFRS,,KRW (억원),81.46,52.77,134.23,39.28,40.59,79.87,17.29,5.05,29.51,2.51,54.36,32.77,1.82,0.84
GS리테일,007070,제41기 [2011년 3분기] K-IFRS,,KRW (억원),8819.0,15956.0,24775.0,8410.0,2213.0,10623.0,770.0,1554.0,11826.0,2.0,14152.0,29493.0,811.0,734.0
나이스디앤비,130580,제10기 [2011년 3분기] K-IFRS,,KRW (억원),126.3,27.37,153.67,30.84,3.37,34.21,57.4,0.7,61.36,0.0,119.46,133.1,28.21,23.31
원익머트리얼즈,104830,제6기 [2011년 3분기] K-IFRS,,KRW (억원),329.0,485.0,814.0,159.0,53.0,212.0,20.0,127.0,435.0,20.0,602.0,652.0,142.0,111.0
쎄미시스코,136510,제12기 [2011년 반기] K-IFRS,,-,17149657994.0,3655949513.0,20805607507.0,2513312690.0,807722566.0,3321035256.0,1319100000.0,1866297883.0,14299174368.0,0.0,17484572251.0,9601229078.0,3382896275.0,2689106404.0
YG엔터테인먼트,122870,제14기 [2011년 반기],,KRW (백만원),4976.0,5588.0,10564.0,18404.0,697.0,19101.0,2030.0,4378.0,20050.0,0.0,26458.0,44745.0,9640.0,7210.0
이엠넷,123570,제12기 [2011년 반기] K-IFRS,,KRW (백만원),25378.0,9370.0,34748.0,15458.0,3112.0,18570.0,2000.0,3551.0,10622.0,5.0,16178.0,12702.0,2565.0,2155.0
신진에스엠,138070,제11기 [2011년 반기] K-IFRS,,KRW (억원),282.73,170.75,453.48,74.79,36.83,111.62,18.0,31.23,292.64,0.0,341.87,231.65,59.29,46.68
사파이어테크놀로지,123260,제12기 [2011년 반기],,KRW (억원),435.56,790.16,1225.72,200.21,193.08,393.29,25.93,84.98,753.43,-31.92,832.42,590.13,391.95,336.65
티브이로직,121800,제10기 [2011] GAAP,,-,18834911386.0,13306378628.0,32141290014.0,6621577419.0,719526460.0,7341103879.0,2100000000.0,4167560455.0,17977901979.0,554723701.0,24800186135.0,24009910494.0,7027939127.0,5607776986.0
에스에프씨,112240,제21기 [2011년반기] K-IFRS,,KRW (백만원),38576.0,14476.0,53052.0,25879.0,2121.0,28000.0,2400.0,207.0,23522.0,-1076.0,25053.0,43787.0,6720.0,5199.0
넥스트리밍,139670,제10기 [2011년 반기] IFRS,,KRW (억원),135.91,9.05,144.96,13.72,10.27,23.99,29.81,5.88,82.84,2.43,120.96,59.25,19.56,17.04
인터지스,129260,제56기 [2011년 3분기] K-IFRS,,KRW (억원),1041.0,1883.0,2924.0,1074.0,388.0,1462.0,87.0,592.0,912.0,-129.0,1462.0,2838.0,181.0,116.0
씨유메디칼시스템,115480,제11기 [2011년 3분기] K-IFRS,,KRW (억원),190.81,114.85,305.66,31.51,40.46,71.97,25.07,82.14,122.14,4.34,233.69,141.22,40.86,37.99
서암기계공업,100660,제34기 [2011년 3분기] K-IFRS,,KRW (억원),313.11,183.98,497.09,121.99,22.86,144.85,47.25,4.47,298.3,2.22,352.24,353.88,66.11,56.05
케이맥,043290,제15기 [2010년],,KRW (원),18107901538.0,17286617806.0,35394519344.0,11102335229.0,3913700000.0,15016035229.0,2494250000.0,459176320.0,16605105668.0,819952127.0,20378484115.0,26503150407.0,6599918305.0,5847742857.0
씨엔플러스,115530,제8기 [2010년],,KRW (천원),12047323.0,20588197.0,32635520.0,8764793.0,7886731.0,16651524.0,1917000.0,5674057.0,8168256.0,224683.0,15983996.0,41519480.0,4817822.0,4681764.0
씨큐브,101240,제11기 [2010년],,KRW (원),14693548489.0,22484467550.0,37178016039.0,7798884717.0,9916689941.0,17715574658.0,2270806000.0,3386648870.0,13804986511.0,0.0,19462441381.0,18194781956.0,3279514409.0,2340864060.0
신흥기계,007820,제39기 [2010년],,KRW (천원),30344994.0,12052704.0,42397698.0,17423739.0,2282961.0,19706700.0,2700000.0,1405765.0,16111962.0,2473271.0,22690998.0,60532159.0,5929936.0,4811050.0
테크윙,089030,제9기 [2010년],,KRW (원),17383482866.0,4648085622.0,22031568488.0,42808187835.0,5575131928.0,48383319763.0,2487877000.0,12955025483.0,12599310456.0,0.0,28042212939.0,74513917736.0,11083704450.0,13984365785.0
피앤이솔루션,131390,제7기 [2010년],,KRW (원),21263536546.0,12664841844.0,33928378390.0,16032643137.0,2036893442.0,18069536579.0,2820000000.0,4369169419.0,8669672392.0,0.0,15858841811.0,38069755582.0,4105220226.0,3980626982.0
대한과학,131220,제19기 [2011년 반기],,KRW (백만원),14568.0,14048.0,28616.0,8723.0,7742.0,16465.0,2063.0,874.0,9215.0,0.0,12152.0,16702.0,1820.0,1343.0
넥솔론,110570,제4기 [2010년],,KRW (원),197728467594.0,549231523090.0,746959990684.0,294865827363.0,277606587808.0,572472415171.0,33933825000.0,80818251420.0,59735499093.0,0.0,174487575513.0,451337328936.0,47953151823.0,35541192267.0
제닉,123330,제10기 [2010년],,KRW (백만원),11760.0,7896.0,19656.0,12293.0,1915.0,14208.0,1474.0,2431.0,11531.0,0.0,15436.0,81892.0,12241.0,8909.0
아이씨디,040910,제12기 [2011년 반기],,KRW (원),64480646052.0,27988515797.0,92469161849.0,64473135893.0,8963112819.0,73436248712.0,3085916000.0,2789677805.0,13041161586.0,116157746.0,19032913137.0,40287515050.0,8192091196.0,6638082458.0
다나와,119860,제9기 [2010년 3분기],,KRW (원),18125471286.0,6644091028.0,24769562314.0,2205879181.0,2335191953.0,4541071134.0,2580677000.0,262371801.0,17374430798.0,11011581.0,20228491180.0,15558292980.0,5789549563.0,5089771806.0
